    876.03733823     749.92453016     607.24112187
    933.59628177     467.28896418     840.23025671
    103.03621278     777.58520366     520.51355295
    722.42569910     477.16369968      75.19725295
    808.72485359     389.40378669     193.74812962
      4.70086467     606.53052042     690.30048404
    901.53525532     271.28441505     132.44086370
    185.30580736     729.62824150     524.94477971
    664.39727166     861.24753247     674.69033817
    444.38327637     115.06071413     873.15866625
    749.72591258     544.49500262     987.27823560
    861.85480741     834.98758862     825.42233347
    574.29328029     238.61423239     158.24803298
    803.32864253     113.43923170     779.66531728
    177.70359953     251.46761735     971.71004814
    621.22423184     829.47570543     147.16179676
    530.77904020     327.50903691     869.42015489
    915.66456198     880.23532223     431.48519724
    229.93200982     182.37945306     897.04355732
    876.23865943     502.23524054     128.72359535
    533.35685867       6.10586210     596.05101896
    775.97049055     643.17826165     765.80360847
    861.68734397     649.03871233     379.19008470
    573.16715064     348.31810433     780.64080038
     47.75357016     952.70769994     324.81455632
    457.46706960     838.09006160     736.03459016
    636.40186267     620.99736772     296.05888543
    179.60253739     693.19344530     998.18120338
    218.94305768     506.55638683     627.22200836
    384.44189233     102.75920159     825.17065379
    265.10794007     611.06794449     314.88438710
    890.80504276      67.68770286     359.14282378
     57.05756510     910.28633058     393.63814117
    207.06870417     220.30083007     202.48663016
    402.82984050     387.24357886      95.89188038
    203.71090258     500.21395204     192.79306205
    701.63835012     719.76442156     669.14883334
    643.41275005     272.99381619     929.48995527
    353.92320126     173.39086354     653.22304780
     95.92962875     787.92774667     416.24472962
    943.14907815     182.35799399     450.04478164
    760.35372809     966.49671484     579.77236788
     73.90117556     621.06106925     937.67827700
    824.86203444     769.13961385      60.26208497
    180.24358441     234.18692184     361.12930410
     91.47676830     570.26273318     456.21290312
    979.59542227      80.63321751     474.27134936
    746.91254494     164.51524252     143.29553262
    720.29457228     457.64359015     505.18637733
    435.75053915     497.08929448      50.60139487
    478.73762691     940.12674687     550.76013205
    990.87635567     667.44375912       7.68108108
    658.90974349     484.63643039     912.26452212
    767.18578430     440.49971664     741.90795968
    963.74974165     429.82334151     646.75076615
    902.64510499     776.85613501     810.93535843
    789.28405363     286.71720544     261.89404552
    289.27037459     999.78227168     420.15140337
    332.43476987     558.80150272      40.90082414
    710.23456087      48.79898347     442.88582515
    390.56911338     654.83357695     231.17728309
    368.01682569     258.78944912     340.64017811
     88.33766686     727.25951100     295.08852414
    139.47347605      80.67851191      24.78577198
    284.48554142     111.00783530     756.27948379
    604.82458007     405.75657524     700.63222139
    582.06331384      78.56876220     917.89471215
    547.02272478     691.16694745     418.63584910
    875.11681666     396.59694321     159.95826952
    615.81963935     965.32158971     552.82515825
    586.98034500      12.71590032      56.42702759
    738.11578692     574.46962622     522.33758407
    247.07840488     195.04893347     659.31152490
    348.49458809     187.42489591     450.08995684
    512.03073911     407.08146170     112.25473839
    669.03310161     546.26000372     328.40616038
    140.00266471     708.68792138     378.65843129
    179.35682096     569.69798895     763.03963119
    439.33868755     914.10029117     109.92961149
    192.15572774     257.30625692      50.22550144
    121.73016887     345.04681423     991.88253097
    130.71191270     386.33060613     162.92254122
    239.15030306     818.12681063     625.53938833
    525.74493062     283.59365104     369.05271810
    424.13380156     358.49301813     162.06167972
    994.51924488     416.80289685     770.65102233
    405.76670245      70.62500858     716.13672456
     58.49722869     292.40108900     120.55465352
    385.10288176     478.43560459     148.54209691
    206.28729845     201.80669809     553.33263825
     40.25973754     714.07761691     537.08062579
    770.38464638     562.71068219     399.14355725
    204.44421387     861.65112064     594.25364416
    661.90466595     561.31613374     685.88517452
    647.69918409     299.45858768     502.50738324
      0.48316503     927.77543465     309.35592591
    657.31341376     301.79920527     199.70784904
    759.03624518     672.12814636     489.81888615
     93.90243799     641.59007819     339.24301264
    645.40883743      72.60281549      67.20634739
    861.70488357     122.17270635     506.45996328
    466.54503814     720.96801071     918.94823821
    819.01586886     331.90334138     235.52001139
    884.94864660     665.38819283     482.58032160
    727.46513119     390.61340941     503.40685644
    136.86639636     218.27532175     830.27125142
     84.92227694     673.97810923      97.42403966
    224.31944228     324.97650121     288.70857241
    386.01953182      70.38747942     760.35159163
    368.92262631     331.73231982      28.07912232
    222.45606092     667.22366152     229.20055791
    124.75365639     173.77683249     425.09925525
    976.29337244     643.18297694     384.83142172
     68.47617452     879.06522950     880.05577581
    440.71889130     313.52356836     821.78648553
    453.66575543     560.19202925     880.18693397
    162.40615172     673.19125527     734.70293904
    862.26396070     550.08177066     474.63454980
    405.83460843     501.20512839       2.36654934
    765.46229271     449.31222566     160.97308470
    639.19103827     510.05540579     743.52090654
    694.70544797     811.84541472     856.07186186
    914.46405226      39.57189994     854.75170140
     39.50877350     631.53452037     815.56633339
    950.98238669     631.72061678     572.41873377
    457.75589974     276.22349247     765.17477248
    211.95193809     613.10487688     356.67565295
    590.57665178     543.70212068     397.32635179
    157.30014404     488.23797027     863.99460345
    200.68377592     605.13656102     530.18112366
    223.36529532     152.29651386     774.59469893
    812.01910731     751.35595340     115.81074685
    647.50837099     132.77465949     688.82702509
    412.55139858     325.42735633     147.43565076
    657.20152466     883.78025260     182.87851437
     92.61288871     754.59277199     552.37846568
      4.12545912     355.87623918     754.14529152
    142.18590043     746.00928265     100.51838825
    824.87266223     641.65841352     634.83412873
    504.13662777       2.92750495     627.28069985
     24.30301021     860.67068757     798.15680198
    431.22225135     322.72102093     972.19884627
    457.57779826       1.54227251     777.17663803
    882.15613220     872.72861827       7.75537128
    994.35432953     757.57343963     113.21649426
    311.52353637     925.80879849      23.95618103
    680.31207969     178.01349013     949.88723469
    352.95607632     706.72232737     586.02503249
    919.91456687     565.08300154     801.50738908
    344.52510129     250.54671534     920.97411906
    934.68827565     936.93203150      16.65344602
    350.00684501     714.95852699     938.64470205
    608.21387200     381.15088520     336.59145671
    773.47281332     109.34602754     778.68481343
    399.82397873     750.81251597     947.77607636
    309.87312007     355.65925406     404.47693989
    272.51537529     307.96316606     614.48226013
     37.52905412     892.22183725     829.61907463
    776.07569088     165.91256678     696.29369988
     43.92871263     156.99247138      43.75876721
    664.05726488     565.04410625     305.84884170
     68.19425852     754.75350663     152.26059135
    398.11388329     436.20256821     433.37737091
      1.27793849     311.97741875     779.86551858
    546.12046599     718.42846913     453.60052700
    536.79980689     833.52656142     445.41871010
    986.59745743       5.12342155     991.96627456
    693.36345079      80.91786740     199.77069795
    621.37092586     140.90301615     646.67185054
    292.24591995     977.17658383     409.53416257
    478.31212984     544.82050079     743.46700485
    100.03638505     841.61050610     449.95051830
    318.36100217     905.95584126     572.46655672
    591.76413789     791.79595448     401.48241557
    613.79194847     154.49114803     532.72493488
    255.17928845     256.56382426     629.94175434
    507.98049732     460.69260848     812.02278650
    398.06825267     333.12263495     666.97270454
    332.69422051     303.66205997     628.21853842
    911.68321386     894.46730395     810.24524281
    516.18923364     659.77527651     648.24191651
    142.70922362     254.94847738     431.06513258
     66.71195201     545.05771284     919.05931706
    513.92138121     742.61539837     798.30098329
