577.492	343.574	467.043
106.47	499.765	838.683
435.468	523.849	501.298
853.381	519.907	208.934
430.68	343.255	630.027
435.657	613.99	188.104
50.9783	29.7552	867.176
336.783	673.325	525.18
346.144	340.904	667.23
802.38	246.039	252.446
518.864	653.401	776.103
93.2216	2.36427	360.912
128.073	842.557	461.406
833.522	312.115	5.05592
758.17	598.228	787.349
320.127	609.79	5.66253
359.14	39.8929	481.243
814.855	603.612	276.6
515.304	547.765	760.869
330.097	881.018	525.734
576.061	690.085	129.294
132.593	168.735	93.1199
304.198	977.332	247.173
367.518	347.078	953.021
136.341	368.296	265.447
387.06	270.144	721.606
167.802	611.706	536.536
442.618	769.773	602.367
161.352	640.427	789.425
103.971	416.277	743.439
625.324	227.435	989.889
513.848	292.567	597.07
242.139	304.758	802.956
813.162	229.472	221.051
681.148	620.389	182.424
497.867	812.188	352.425
904.042	435.038	229.859
714.088	515.117	971.629
314.929	954.629	381.598
56.5121	209.564	387.691
33.0567	835.506	91.4157
998.166	421.362	614.172
772.873	602.85	990.132
681.347	437.27	20.7367
887.584	914.476	587.127
323.719	824.274	305.472
900.498	901.752	853.471
480.589	547.824	281.077
713.313	241.226	380.753
963.625	587.791	493.286
324.636	906.751	532.167
508.659	389.756	338.809
780.859	39.5043	342.169
176.051	592.558	829.8
478.971	176.803	90.3235
66.6164	13.668	425.91
499.794	957.197	657.984
698.726	150.996	177.366
731.358	155.562	184.97
244.442	921.989	828.536
777.225	737.704	57.65
674.788	702.923	688.542
700.018	434.698	443.92
429.92	868.33	723.987
546.792	682.305	562.276
172.482	533.476	463.919
354.489	175.367	862.718
766.743	558.563	999.194
375.09	538.995	839.258
154.541	189.733	571.216
837.597	711.623	449.063
508.723	212.406	47.0371
750.915	382	563.915
688.28	397.434	528.263
529.406	294.292	807.319
361.747	554.837	994.291
503.089	657.627	791.574
571.409	750.613	999.478
892.317	510.042	460.02
895.276	9.6988	135.765
471.376	318.861	638.477
904.092	923.805	245.638
